page_index,fact_check_id,fact_check_explanation_title,fact_check_explanation_summary,fact_check_image_url_thumbnail,fact_check_date,fact_check_page_url
7,recall-petition-threshold,"The threshold for a recall petition to succeed is 10% of voters, not 10,000","Labour MP Jonathan Reynolds claimed a recall petition requires 10,000 constituents to sign it, but in nearly all constituencies the threshold is lower.",https://www.fullfact.org/media/_versions/j_reynolds_homepage_article.jpg,2023-06-12,https://www.fullfact.org/news/recall-petition-threshold/
8,lord-cruddas-boris-johnson,Boris Johnson did not win the largest Conservative majority in 44 years,Lord Cruddas is also not correct to say Boris Johnson has never lost an election or campaign.,https://www.fullfact.org/media/_versions/lordcruddas_homepage_article.jpeg,2023-06-12,https://www.fullfact.org/news/lord-cruddas-boris-johnson/
8,missing-boy-baby-deer-hoax,‘Missing’ child appeal featuring boy with a baby deer is a hoax,Many versions of the fake appeal have been shared in Facebook community groups both in the UK and US.,https://www.fullfact.org/media/_versions/dole777-eqspi11rf68-unsplash_(2)_(1)_homepage_article.jpg,2023-06-09,https://www.fullfact.org/online/missing-boy-baby-deer-hoax/
8,japan-not-accept-refugees,Claims that Japan does not accept any refugees are false,"Although the numbers have always been low, Japan does accept a small number of refugees.",https://www.fullfact.org/media/_versions/jj-ying-9qwbfa_rm94-unsplash_homepage_article.jpg,2023-06-09,https://www.fullfact.org/online/japan-not-accept-refugees/
8,online-fake-Argos-playstation-giveaway,Facebook post about Argos selling £2 PlayStation 5 consoles is fake,The retailer has confirmed the offer is not genuine.,https://www.fullfact.org/media/_versions/argos-cropped_homepage_article.jpg,2023-06-09,https://www.fullfact.org/online/online-fake-Argos-playstation-giveaway/
8,nhs-dentists-rishi-sunak-bda,NHS dentist statistics don’t support PM’s claim that there are over 500 more ‘this year’,Rishi Sunak claimed NHS dentist numbers have increased by more than 500 “this year” compared with “last year”—but he appears to have been quoting figures for 2021/22.,https://www.fullfact.org/media/_versions/caroline-lm-jibssizvpza-unsplash_homepage_article.png,2023-06-08,https://www.fullfact.org/health/nhs-dentists-rishi-sunak-bda/
8,hoax-missing-dog-circle-k,No evidence dog pictured at petrol station has been found in different English towns,The picture of the dog appears to have been taken in a petrol station that does not have branches in Great Britain.,https://www.fullfact.org/media/_versions/kristers-kairis-_ihw8_krpqw-unsplash_(1)_homepage_article.jpg,2023-06-08,https://www.fullfact.org/online/hoax-missing-dog-circle-k/
8,online-dog-stolen-US-photo,Hoax posts about dog thief with gun use photos from US,The Facebook posts appear in community groups across the UK.,https://www.fullfact.org/media/_versions/facebook-cropped_homepage_article.jpg,2023-06-08,https://www.fullfact.org/online/online-dog-stolen-US-photo/
8,greggs-coupon-deal-facebook-fake,Fake Greggs coupon deal shared hundreds of times,A deal offering free sausage rolls and hot drinks is too good to be true.,https://www.fullfact.org/media/_versions/greggs%2C_king_street%2C_hammersmith_04_(1)_homepage_article.jpg,2023-06-08,https://www.fullfact.org/online/greggs-coupon-deal-facebook-fake/
8,oliver-dowden-3300-every-single-family,"Deputy PM fails to back up claim that government has provided over £3,300 in cost of living support for ‘every single family’",The figure quoted by Oliver Dowden appears to actually refer to the average amount per household provided by the government to help with rising bills.,https://www.fullfact.org/media/_versions/oliver_dowden_homepage_article.jpg,2023-06-07,https://www.fullfact.org/economy/oliver-dowden-3300-every-single-family/
8,nova-kakhovka-dam-video-explosion,Video of explosion at Nova Kakhovka Dam is from 2022,The recent breaching of the dam has led to months-old footage being shared hundreds of times.,https://www.fullfact.org/media/_versions/screenshot_2023-06-06_145652_homepage_article.jpg,2023-06-06,https://www.fullfact.org/online/nova-kakhovka-dam-video-explosion/
8,magna-carta-overthrow-government,Magna Carta doesn’t mean you can ‘legally overthrow’ a ‘tyrannical’ government,Online claims have been made about a section of Magna Carta that has been irrelevant for more than 800 years.,https://www.fullfact.org/media/_versions/91198518_088bade57f_o_(1)_homepage_article.jpg,2023-06-06,https://www.fullfact.org/online/magna-carta-overthrow-government/
8,King-Charles-inheritance,Claims about King Charles’s inheritance need context,Posts on social media are making several claims about King Charles’s inheritance but they are missing vital context.,https://www.fullfact.org/media/_versions/prince_charles_homepage_article.jpg,2023-06-06,https://www.fullfact.org/online/King-Charles-inheritance/
9,braverman-asylum-initial-decision-backlog,The total asylum initial decision backlog has increased since December,"The home secretary’s claim that the backlog is down by 17,000 refers only to applications made before 28 June 2022.",https://www.fullfact.org/media/_versions/braverman_homepage_article.jpg,2023-06-06,https://www.fullfact.org/immigration/braverman-asylum-initial-decision-backlog/
9,arc-de-triomphe-pride-sculpture-animation,‘Pride installation' on Arc de Triomphe is animated video,Claims suggesting that the iconic Paris monument has been decorated with a rainbow sculpture have been shared hundreds of times online.,https://www.fullfact.org/media/_versions/canmandawe-znsvp6mzikq-unsplash_(1)_homepage_article.jpg,2023-06-05,https://www.fullfact.org/online/arc-de-triomphe-pride-sculpture-animation/
9,AI-drone-attack-air-force,The US Air Force has denied that an AI-powered drone ‘attacked’ operators in a simulation,The airman who was the original source of the widely reported claims has since said he “mis-spoke” and had been describing a “thought experiment”.,https://www.fullfact.org/media/_versions/predator_drone_021_(1)_homepage_article.jpg,2023-06-02,https://www.fullfact.org/news/AI-drone-attack-air-force/
9,missing-boy-brandon-smith-doncaster-whaley-bridge-gateshead,Hoax posts about missing boy ‘Brandon Smith’ shared across England,"Identical posts have appeared in social media groups for communities in Doncaster, Whaley Bridge and Gateshead.",https://www.fullfact.org/media/_versions/dawid-sokolowski-rqnarqcevse-unsplash_(2)_(1)_homepage_article.jpg,2023-06-02,https://www.fullfact.org/online/missing-boy-brandon-smith-doncaster-whaley-bridge-gateshead/
9,andrea-jenkyns-echr-withdrawal,Millions did not vote in favour of the UK withdrawing from the ECHR,Brexit did not have any direct impact on the laws relating to human rights in the UK.,https://www.fullfact.org/media/_versions/jenkyns_homepage_article.jpeg,2023-06-02,https://www.fullfact.org/news/andrea-jenkyns-echr-withdrawal/
9,tv-licence-prison-sentence,You cannot be sent to prison just for failing to pay your TV licence,The only punishment available is a fine. Failure to pay the fine is a separate offence that can ultimately result in a prison sentence.,https://www.fullfact.org/media/_versions/glenn-carstens-peters-eoqhsffbhrk-unsplash_(1)_homepage_article.jpg,2023-06-01,https://www.fullfact.org/online/tv-licence-prison-sentence/
9,missing-boy-family-pet,Fake missing child post uses photo of boy witnessing family pet being put down,The posts claiming the boy has gone missing in the UK use an image shared by a woman in the US in 2020.,https://www.fullfact.org/media/_versions/fotor_2023-6-1_16_25_13_homepage_article.png,2023-06-01,https://www.fullfact.org/online/missing-boy-family-pet/
9,5G-covid-vaccine-deaths,5G is not triggering nanotechnology in the Covid vaccines,A video showing people collapsing claims to show deaths due to 5G activating ingredients injected into them.,https://www.fullfact.org/media/_versions/vaccines-09-00065-g001.webp_resized_homepage_article.png,2023-05-31,https://www.fullfact.org/health/5G-covid-vaccine-deaths/
9,covid-vaccines-saved-many-lives,The Covid-19 vaccines saved many lives,A widespread meme on social media is clearly wrong when it suggests there is no evidence that the Covid vaccines saved any lives at all.,https://www.fullfact.org/media/_versions/31_may_2023_daniel-schludi-magznecmcug-unsplash_(1)_homepage_article.jpg,2023-05-31,https://www.fullfact.org/health/covid-vaccines-saved-many-lives/
9,the-sun-net-migration-graph,Sun corrects net migration graph which didn’t reflect the latest data,A graph published on the newspaper’s website suggested a steeper recent rise in net migration than that shown by Office for National Statistics figures.,https://www.fullfact.org/media/_versions/uk_border_homepage_article.jpg,2023-05-31,https://www.fullfact.org/immigration/the-sun-net-migration-graph/
9,uk-eu-fish-humans-channel,Not all fish in the Channel belong to the EU,A post on Facebook also makes a misleading claim about small boat crossings to the UK.,https://www.fullfact.org/media/_versions/white_cliffs_of_dover_02_(1)_homepage_article.jpg,2023-05-31,https://www.fullfact.org/online/uk-eu-fish-humans-channel/
9,search-for-birth-parents-hoax-seattle-picture,Fake birth parents appeal on Facebook uses US photographer’s picture,"The image used in two posts was taken from a Seattle photographer’s website, despite the claim that the person searching was born in both Plymouth and Bristol.",https://www.fullfact.org/media/_versions/fotor_2023-5-31_14_5_7_homepage_article.png,2023-05-31,https://www.fullfact.org/online/search-for-birth-parents-hoax-seattle-picture/
10,injured-dog-found-county-durham,Hoax post about injured dog uses picture taken in Australia,A picture of a dog reported found in a County Durham Facebook group was actually taken in Australia in 2019.,https://www.fullfact.org/media/_versions/dole777-eqspi11rf68-unsplash_(1)_(1)_homepage_article.jpg,2023-05-31,https://www.fullfact.org/online/injured-dog-found-county-durham/
10,Covid-NHS-app-test-and-trace,NHS Covid tracing app did not cost £37bn,Multiple Facebook posts have claimed that £37 billion was spent on the NHS Test and Trace app when it actually cost about £35 million in 2020/21.,https://www.fullfact.org/media/_versions/john-cameron-qtagmfk8qym-unsplash_(5)_homepage_article.jpg,2023-05-31,https://www.fullfact.org/health/Covid-NHS-app-test-and-trace/
10,missing-dog-image-blog-hoax,Hoax posts about missing dog use photograph that has appeared in blogs for years,The posts all have the same image and wording but appear in community groups across the UK.,https://www.fullfact.org/media/_versions/facebook_scam-cropped_homepage_article.jpg,2023-05-30,https://www.fullfact.org/online/missing-dog-image-blog-hoax/
10,toby-carvery-fake-coupons-facebook,Fake Toby Carvery coupons shared thousands of times on Facebook,Edited coupons and a poorly spelt social media post are indications that all is not as it seems.,https://www.fullfact.org/media/_versions/the_toby_carvery_(2)_-_sign%2C_bath_road%2C_worcester_-_geograph.org.uk_-_4480929_(1)_homepage_article.jpg,2023-05-30,https://www.fullfact.org/online/toby-carvery-fake-coupons-facebook/
10,migrants-gp-registrations,The Lancet did not report 6.5 million migrants registered at GPs in the last decade,A Facebook post appears to have repeated an old claim that the Lancet medical journal said 6.5 million migrants had registered with GPs in the last 10 years.,https://www.fullfact.org/media/_versions/hush-naidoo-jade-photography-yo01z-9hqaw-unsplash_homepage_article.jpg,2023-05-30,https://www.fullfact.org/health/migrants-gp-registrations/
10,warrington-facebook-appeal-john-ederson,Appeal to find parents of man born in Warrington is a hoax,There is no evidence that an appeal from “John Ederson” is genuine.,https://www.fullfact.org/media/_versions/joshua-hoehne-uo2zxh4xoly-unsplash_(1)_(1)_homepage_article.jpg,2023-05-30,https://www.fullfact.org/online/warrington-facebook-appeal-john-ederson/
